X,Y,Z
27.94,68.32,1007.72
29.52,68.08,1007.84
30.99,68.2,1007.96
32.57,68.44,1010.04
33.06,68.81,1010.53
33.18,68.81,1011.5
32.45,69.78,1012.6
30.01,72.1,1013.09
29.52,73.57,1013.82
30.87,74.42,1017.48
30.13,73.93,1020.9
28.06,73.2,1024.56
27.94,73.08,1026.02
29.28,72.96,1026.02
30.62,72.22,1024.56
32.82,71.0,1021.87
34.04,70.52,1023.46
32.45,69.17,1025.29
31.11,67.47,1025.29
30.13,66.25,1026.39
30.87,64.66,1027.24
31.72,63.56,1028.58
32.7,63.44,1029.68
31.35,62.95,1028.46
27.82,62.46,1026.02
26.96,61.85,1024.07
25.99,61.73,1020.65
25.38,60.76,1017.97
24.28,61.0,1016.75
23.79,61.73,1013.33
24.89,62.22,1011.14
23.91,62.22,1012.36
21.84,62.95,1015.04
20.5,63.81,1016.87
20.62,63.44,1018.46
19.89,64.17,1020.16
20.25,64.42,1020.9
23.67,64.17,1020.9
25.25,64.05,1020.16
25.86,64.78,1020.65
24.64,63.68,1021.87
23.55,65.39,1024.56
22.81,66.86,1023.82
22.33,69.78,1023.46
25.62,67.71,1022.12
30.99,65.51,1020.9
33.67,64.9,1019.55
35.14,63.68,1016.5
35.14,63.07,1013.33
34.65,63.2,1013.33
31.23,63.93,1014.55
27.82,62.95,1016.14
22.69,62.83,1019.43
20.13,63.07,1019.8
16.47,62.34,1021.51
14.52,61.49,1023.46
12.08,62.59,1024.07
9.52,62.22,1023.82
9.76,61.73,1022.73
10.98,61.85,1023.34
11.35,61.61,1023.58
11.22,62.71,1022.24
11.96,63.44,1021.26
13.42,65.51,1019.19
14.15,65.64,1018.82
14.15,66.25,1017.72
15.01,67.34,1016.75
16.1,67.34,1015.28
19.52,67.34,1011.87
22.81,67.83,1007.23
24.89,67.1,1002.35
25.38,67.1,1001.99
26.6,66.73,1001.38
26.35,66.25,1002.35
25.13,65.15,1003.33
23.91,65.15,1003.82
23.42,64.17,1006.13
23.3,64.17,1007.72
23.91,63.32,1008.45
24.52,61.98,1009.92
23.06,61.12,1011.62
19.52,61.73,1013.82
14.88,62.22,1018.46
11.35,61.12,1022.12
9.76,60.88,1023.82
8.66,60.63,1027.48
9.52,59.54,1029.56
11.22,55.14,1033.83
11.1,52.22,1037.73
11.35,51.0,1038.22
12.08,50.26,1036.88
14.64,47.7,1034.56
17.81,43.92,1034.68
19.03,41.85,1032.61
17.57,40.87,1027.97
17.2,40.14,1022.6
18.06,39.77,1019.8
20.37,38.31,1014.43
21.47,37.45,1012.72
23.91,34.89,1010.16
27.57,30.62,1008.94
30.26,26.35,1008.33
33.06,25.13,1008.94
35.38,25.13,1007.48
35.62,24.4,1009.18
33.43,23.91,1011.38
31.48,24.64,1012.48
30.74,24.03,1012.11
30.5,21.72,1013.09
30.38,20.74,1013.82
30.74,19.28,1016.38
30.5,17.57,1019.92
28.06,16.71,1019.92
25.99,16.59,1019.07
20.86,15.74,1018.58
16.23,14.03,1020.16
12.69,13.54,1022.85
11.47,13.66,1025.04
10.37,12.93,1027.48
10.25,12.08,1028.22
10.49,10.49,1029.56
11.35,8.42,1029.19
14.03,4.15,1027.48
17.08,0.73,1027.61
20.01,-1.95,1029.68
22.81,-5.86,1030.05
25.01,-8.78,1030.78
28.06,-11.71,1030.17
30.13,-15.62,1030.05
31.23,-18.54,1030.66
32.45,-18.79,1029.92
36.23,-18.42,1026.87
39.04,-18.3,1025.78
43.92,-17.69,1025.04
44.9,-17.57,1021.87
43.19,-18.18,1018.21
42.58,-18.67,1018.58
42.7,-18.18,1019.68
45.75,-15.86,1018.7
49.17,-13.79,1016.38
48.8,-13.42,1015.77
45.99,-14.4,1018.21
43.68,-14.4,1020.9
43.8,-14.03,1020.04
45.75,-13.18,1017.72
46.6,-13.91,1016.75
45.26,-15.98,1015.53
44.16,-17.2,1017.11
44.04,-17.69,1018.7
43.07,-18.79,1019.55
41.85,-19.03,1021.02
41.85,-19.4,1023.09
44.53,-21.11,1024.31
47.95,-22.33,1025.9
49.29,-22.45,1026.75
49.04,-25.01,1028.09
49.41,-25.86,1029.31
51.0,-25.38,1029.68
53.92,-24.28,1028.58
58.56,-24.89,1028.22
60.15,-24.28,1027.36
61.49,-22.81,1024.07
61.0,-21.72,1021.51
63.44,-22.69,1021.99
66.25,-24.89,1022.97
66.61,-25.13,1024.31
66.73,-25.13,1023.21
66.37,-25.25,1020.04
66.0,-26.11,1019.43
65.88,-27.08,1020.41
70.15,-27.94,1023.7
75.15,-27.82,1026.51
79.54,-28.3,1029.19
78.93,-28.06,1029.31
78.81,-27.08,1029.68
80.64,-22.33,1032.36
84.67,-19.89,1031.27
87.84,-18.91,1029.8
95.4,-15.86,1030.05
99.06,-16.1,1029.31
104.8,-15.86,1028.7
109.56,-12.93,1027.0
110.53,-9.88,1024.68
108.82,-9.03,1023.09
107.97,-7.32,1023.34
107.36,-4.03,1022.85
106.63,1.22,1018.58
106.14,7.81,1007.96
106.63,11.59,1002.72
106.51,12.93,1003.94
106.51,14.76,1005.04
106.02,18.3,1004.3
105.04,19.76,1003.94
101.75,20.13,1005.65
96.87,20.5,1010.4
90.28,18.54,1015.04
82.84,17.57,1018.7
78.2,19.28,1020.65
77.1,19.52,1021.02
75.76,20.98,1025.41
73.81,24.16,1030.41
72.71,24.77,1031.02
70.03,24.64,1030.41
68.56,25.25,1030.66
65.64,24.16,1031.63
65.51,24.16,1033.1
66.25,24.89,1033.46
71.13,28.91,1033.22
76.98,29.52,1029.19
79.3,28.55,1026.63
81.25,31.35,1024.43
80.52,30.38,1023.58
79.06,26.47,1024.07
79.54,26.47,1025.78
81.98,26.72,1028.58
83.57,25.5,1029.8
87.6,21.47,1031.75
91.5,19.52,1035.05
94.92,15.86,1036.76
96.62,12.44,1037.73
98.09,9.52,1036.88
99.06,8.66,1036.02
101.99,5.0,1034.07
106.99,-4.27,1027.24
108.7,-6.83,1026.14
108.34,-9.76,1023.82
107.12,-11.35,1022.12
101.87,-14.03,1016.63
95.16,-14.4,1014.31
87.96,-15.49,1013.45
78.57,-18.42,1013.82
74.18,-18.54,1014.43
67.95,-16.59,1015.77
67.71,-17.69,1015.53
67.59,-20.98,1017.36
66.37,-22.57,1019.8
66.12,-24.4,1021.14
65.39,-24.77,1021.14
62.46,-25.25,1022.36
61.61,-25.25,1022.6
62.46,-26.23,1021.99
65.39,-25.38,1020.77
70.15,-25.13,1019.92
77.23,-25.74,1021.38
86.38,-26.35,1022.12
94.67,-25.25,1023.46
101.14,-22.08,1026.02
104.19,-18.67,1030.53
105.16,-16.1,1032.85
105.41,-10.37,1036.02
104.68,-7.08,1037.37
102.24,-0.49,1040.29
100.16,5.0,1040.66
100.53,10.49,1040.9
101.26,13.05,1040.42
103.46,15.86,1039.44
105.04,19.15,1039.32
107.6,20.86,1037.61
108.95,21.47,1034.44
109.8,20.98,1031.88
111.02,20.86,1029.92
113.34,18.3,1025.17
114.56,16.71,1024.19
115.53,13.42,1021.63
116.02,11.71,1019.92
114.68,8.78,1016.75
113.22,7.08,1016.26
111.51,5.61,1015.28
110.65,4.03,1015.77
110.04,3.42,1015.28
107.73,2.93,1014.55
106.02,2.44,1013.33
101.63,0.98,1012.11
99.06,0.0,1013.21
95.28,-3.17,1016.26
95.77,-7.44,1020.65
99.43,-9.03,1025.29
100.28,-9.88,1027.24
99.31,-11.47,1026.63
99.8,-14.76,1028.83
103.7,-16.47,1025.29
110.41,-16.1,1019.68
119.32,-16.84,1017.72
125.42,-19.4,1019.07
126.15,-21.47,1018.94
127.98,-24.64,1020.16
127.12,-27.94,1022.6
126.27,-28.55,1024.43
123.83,-30.26,1027.85
122.24,-33.06,1030.9
117.85,-38.43,1033.1
110.41,-42.58,1037.24
101.99,-45.02,1040.9
95.4,-47.34,1042.25
91.26,-50.39,1044.08
90.4,-51.0,1045.54
90.04,-51.48,1047.86
89.67,-52.22,1047.61
88.82,-54.66,1047.0
89.43,-55.75,1048.47
92.23,-56.73,1047.74
97.11,-57.58,1047.86
100.89,-58.68,1046.52
110.53,-59.54,1044.69
121.27,-59.78,1042.73
136.03,-59.05,1038.95
140.54,-58.44,1037.85
148.23,-58.44,1034.8
151.28,-57.83,1034.32
155.92,-57.34,1031.39
157.62,-56.12,1030.17
158.6,-54.53,1029.19
156.53,-53.68,1026.26
152.62,-51.73,1025.04
146.4,-51.0,1021.63
141.15,-47.82,1020.65
139.08,-42.58,1019.07
137.86,-33.92,1020.65
136.03,-30.13,1020.65
130.05,-22.94,1020.9
119.93,-18.3,1020.41
113.83,-15.62,1019.19
102.36,-6.1,1019.19
96.38,-2.32,1016.26
91.99,0.73,1015.28
90.16,6.1,1011.5
93.7,8.91,1007.11
92.6,11.47,1003.94
89.06,19.64,1004.43
87.23,25.62,1003.45
87.47,27.33,1003.57
87.6,32.09,1005.16
87.23,34.77,1005.77
87.6,39.16,1008.45
89.43,40.99,1010.89
89.06,42.7,1012.97
86.13,46.24,1016.38
83.94,48.56,1019.8
83.94,50.51,1021.87
85.4,52.95,1024.31
88.21,54.78,1025.78
92.48,55.14,1027.12
94.06,55.14,1027.61
96.5,54.78,1028.09
97.97,54.53,1028.46
101.26,53.68,1028.22
105.41,52.95,1029.44
110.29,51.48,1027.97
117.61,50.87,1027.24
125.05,49.65,1025.78
131.27,48.8,1025.9
138.1,47.46,1023.21
146.16,46.85,1021.63
151.89,45.38,1018.82
154.82,45.26,1017.72
159.33,45.75,1016.02
160.92,45.38,1013.82
162.75,45.51,1011.87
162.5,44.77,1009.18
162.14,44.9,1009.18
159.09,46.6,1009.43
155.31,47.58,1008.57
150.55,49.04,1008.09
145.55,49.41,1007.48
137.62,50.87,1007.23
131.39,51.61,1007.11
128.95,51.73,1007.96
123.95,51.24,1008.94
121.63,51.73,1010.16
117.12,51.73,1011.26
112.73,52.22,1011.38
107.36,53.44,1011.99
104.19,53.68,1011.62
103.82,54.17,1010.65
104.07,55.02,1008.94
105.04,55.14,1006.74
108.21,55.14,1006.5
108.95,54.17,1005.65
108.34,53.68,1005.4
108.58,54.17,1007.48
109.31,53.92,1007.96
111.75,52.95,1009.55
113.95,52.46,1010.89
115.9,52.95,1013.45
116.88,52.7,1014.8
117.85,53.07,1016.99
119.07,53.8,1019.55
121.27,53.31,1021.38
121.63,52.95,1023.34
122.49,52.22,1024.8
122.37,51.97,1024.8
123.34,50.51,1024.56
122.24,50.02,1025.53
122.0,50.14,1025.04
121.76,50.26,1022.12
121.27,50.39,1019.19
121.27,50.02,1018.46
121.27,48.56,1017.72
121.39,49.53,1018.46
121.27,51.0,1017.72
123.59,50.51,1018.7
124.68,49.78,1019.31
124.56,49.78,1020.04
126.64,49.29,1019.8
127.98,46.36,1020.9
128.47,45.63,1022.12
129.32,45.38,1024.19
126.15,44.9,1025.17
120.66,42.21,1026.51
114.8,40.99,1027.61
108.82,41.11,1026.26
105.77,39.89,1024.07
104.43,37.33,1023.82
103.46,35.87,1023.82
101.26,33.43,1024.19
100.41,32.21,1024.31
99.31,30.26,1025.41
99.19,26.6,1024.31
99.92,24.64,1023.95
101.26,21.96,1023.82
106.63,19.03,1021.63
110.04,17.81,1017.97
111.63,17.08,1016.75
115.41,14.88,1011.26
116.75,15.13,1010.4
118.83,16.35,1008.09
120.54,16.84,1006.99
123.83,17.32,1005.77
124.68,16.96,1004.43
126.15,18.3,1004.67
127.12,19.64,1004.91
132.13,21.96,999.79
129.56,23.79,1002.35
124.68,16.96,1008.09
118.95,7.81,1017.97
106.26,8.78,1026.26
101.5,11.47,1025.04
99.06,17.69,1018.94
99.19,22.2,1017.48
108.58,17.57,1016.63
115.66,16.1,1021.87
122.12,13.18,1024.07
122.37,11.47,1028.09
120.9,10.61,1036.15
117.36,8.54,1042.12
121.76,8.42,1042.73
122.24,1.46,1050.79
121.76,-1.46,1055.67
121.39,-5.61,1064.08
121.88,-6.22,1067.74
116.63,-4.15,1063.6
105.16,-2.68,1050.3
99.19,-2.2,1050.54
81.37,-4.15,1052.62
69.3,0.0,1045.54
66.12,4.51,1041.51
65.39,2.68,1043.34
59.29,-3.66,1043.59
52.46,4.03,1035.29
45.02,20.13,1025.78
39.41,21.47,1018.7
28.43,18.42,1007.6
24.16,15.13,1008.33
22.81,8.78,1009.43
34.4,6.59,1011.87
43.8,10.61,1015.04
64.9,15.01,1018.7
79.67,10.49,1022.24
90.77,-2.56,1026.87
101.87,-8.42,1035.9
114.44,-2.44,1044.81
123.34,3.42,1041.88
128.47,5.61,1041.03
129.81,4.15,1040.29
132.13,0.98,1037.98
133.22,2.93,1038.71
133.59,12.44,1037.98
131.15,24.4,1036.51
126.15,29.52,1032.36
117.97,31.48,1027.24
106.26,37.58,1022.85
95.65,44.65,1021.02
83.94,51.0,1017.85
78.32,53.44,1015.04
67.34,58.68,1009.18
62.22,60.88,1005.28
53.44,66.73,1001.86
45.63,71.86,1001.13
43.43,73.93,1001.13
41.48,77.59,999.67
34.28,79.18,998.2
30.26,74.18,999.79
15.62,83.45,1004.55
-4.03,97.6,1009.06
-5.73,94.55,1008.33
-4.64,92.23,1008.82
-6.83,97.11,1009.55
-0.98,101.75,1008.94
6.1,101.02,1007.11
20.98,98.45,1003.33
29.28,94.43,1001.5
36.72,94.67,1000.77
44.9,97.23,1000.77
49.04,97.48,999.3
54.9,99.67,997.72
60.76,105.65,1001.01
65.76,101.99,999.91
70.76,95.4,1001.01
72.83,94.18,1003.33
66.73,100.28,1007.48
59.66,108.09,1007.84
44.29,115.66,1007.96
45.26,100.28,1002.84
34.77,88.94,1006.38
9.64,91.87,1010.4
-12.44,97.36,1010.65
-27.57,89.3,1010.16
-38.43,78.57,1017.72
-39.65,79.91,1021.75
-41.11,91.62,1018.09
-47.09,95.16,1013.45
-75.88,95.4,1000.64
-100.41,91.5,992.59
-109.8,86.25,995.15
-106.51,86.01,998.08
-101.99,83.69,998.69
-85.16,76.62,1000.64
-55.02,85.4,1011.26
-28.06,86.01,1022.12
-4.88,76.37,1033.1
28.67,75.64,1051.03
46.97,80.89,1057.37
80.28,92.96,1061.89
102.97,94.92,1064.21
112.0,93.94,1064.94
131.64,99.19,1071.65
144.57,103.7,1074.45
149.57,107.36,1068.84
151.04,112.48,1064.33
142.13,109.56,1057.62
126.15,108.58,1052.86
108.46,111.14,1048.47
98.58,112.85,1046.27
75.4,112.24,1039.07
61.73,112.24,1034.8
33.43,111.14,1026.51
4.51,112.85,1018.82
-24.77,115.53,1011.26
-49.53,118.1,1003.94
-70.52,118.83,996.25
-89.91,118.58,988.69
-104.92,121.88,984.78
-116.14,124.68,984.05
-120.9,125.78,983.44
-127.61,129.08,982.95
-129.32,130.78,982.71
-130.05,133.59,982.71
-127.86,136.4,982.47
-122.73,141.76,984.3
-119.32,142.98,984.54
-109.19,146.77,984.66
-97.11,150.79,983.69
-83.08,149.57,982.71
-69.54,149.08,983.93
-60.63,158.84,986.74
-51.48,162.02,988.81
-44.41,161.53,988.69
-30.74,162.26,989.91
-26.96,164.94,990.64
-20.01,170.31,995.64
-15.62,169.09,996.01
-15.74,174.34,998.33
-24.4,186.29,1001.13
-25.5,187.76,999.3
-24.4,186.42,1000.16
-34.65,191.3,1001.74
-48.31,199.96,1005.28
-51.24,198.37,1004.91
-52.83,196.18,1004.18
-66.25,197.52,1005.77
-73.57,196.54,1005.65
-85.64,192.03,1003.08
-94.92,191.66,1002.6
-99.92,187.88,1001.38
-95.4,185.68,998.94
-95.65,184.95,997.59
-99.67,181.54,994.06
-91.74,179.83,995.4
-83.81,178.97,997.59
-73.44,182.15,1001.5
-59.54,188.98,1007.23
-51.61,192.27,1007.84
-36.6,198.49,1012.72
-25.99,195.57,1014.8
-12.69,195.69,1018.82
8.17,209.72,1026.02
16.35,213.01,1028.22
19.4,211.3,1027.85
16.71,212.04,1027.97
6.83,210.69,1026.75
-0.24,208.25,1025.41
-11.1,212.28,1022.97
-15.62,213.38,1021.38
-30.26,207.52,1015.89
-44.65,201.79,1011.26
-50.02,201.42,1009.31
-60.88,198.49,1005.04
-75.4,193.86,1001.99
-89.3,191.78,999.67
-101.26,189.47,996.62
-111.26,186.66,994.06
-115.05,185.56,995.03
-116.27,185.2,997.72
-116.88,185.81,998.57
-115.41,188.37,998.94
-113.22,189.47,998.94
-106.14,190.32,998.69
-98.94,192.76,998.69
-92.96,195.2,998.69
-89.18,196.3,997.11
-89.3,197.64,995.76
-89.79,198.49,994.18
-87.84,198.86,993.81
-86.13,198.62,991.86
-84.67,198.86,990.4
-81.5,199.71,985.76
-80.03,199.47,983.69
-80.52,199.1,980.88
-82.72,200.08,981.37
-84.18,200.57,981.86
-88.69,200.81,983.81
-91.87,200.69,985.76
-92.72,200.2,987.35
-91.26,198.01,990.52
-88.57,195.08,994.54
-84.79,194.83,998.45
-79.42,196.18,1002.23
-77.23,196.3,1004.3
-75.64,193.49,1007.96
-76.86,191.54,1009.92
-81.74,187.64,1013.94
-91.87,185.68,1015.53
-102.48,182.02,1017.11
-109.43,177.75,1019.8
-115.29,175.56,1024.19
-120.66,176.29,1025.04
-125.66,177.39,1023.46
-129.56,175.68,1021.75
-131.52,174.95,1020.77
-136.27,176.53,1017.36
-137.86,177.75,1014.55
-138.71,179.71,1008.45
-136.15,180.68,1004.06
-129.93,181.17,1002.35
-121.02,181.29,1002.47
-111.75,183.49,1002.11
-106.87,184.22,1002.23
-97.36,184.71,1002.84
-82.84,183.37,1004.91
-78.2,182.51,1005.52
-69.78,181.54,1005.52
-66.25,181.54,1004.43
-61.49,181.41,1002.23
-57.95,179.34,1000.4
-56.24,178.12,1002.35
-55.88,176.66,1003.45
-56.73,176.78,1004.06
-60.51,177.75,1003.33
-67.47,177.88,1001.25
-73.69,176.17,1001.99
-77.23,173.97,1004.18
-80.03,174.58,1006.5
-81.5,175.44,1007.48
-85.4,176.53,1005.77
-88.21,177.63,1004.67
-96.26,180.8,1001.62
-102.85,183.37,996.5
-106.99,184.22,996.25
-108.09,184.34,996.62
-115.66,186.9,996.01
-122.37,188.25,995.64
-127.0,188.61,998.57
-132.0,186.17,1003.94
-138.84,181.78,1007.96
-141.64,180.68,1009.31
-146.64,177.88,1006.26
-148.72,175.68,1004.55
-154.7,169.82,1005.77
-155.67,168.97,1006.5
-155.79,166.9,1007.11
-153.96,165.07,1007.6
-148.84,165.43,1009.55
-142.86,166.9,1012.11
-138.35,169.09,1014.55
-132.86,171.9,1013.33
-130.05,173.12,1012.11
-125.17,174.46,1011.14
-122.73,176.29,1010.65
-117.36,178.36,1009.79
-108.82,181.17,1010.65
-99.55,183.61,1010.89
-93.21,186.66,1009.18
-90.65,189.1,1009.18
-87.6,193.25,1008.45
-84.55,195.44,1009.18
-79.18,195.69,1005.52
-76.01,193.74,1002.72
-72.71,190.93,997.84
-74.18,190.93,996.01
-80.76,192.03,994.42
-87.35,193.37,992.59
-92.35,194.22,991.13
-101.5,194.22,988.44
-109.56,195.69,986.74
-115.29,199.35,987.71
-117.12,200.69,987.96
-118.46,202.76,989.18
-121.76,205.45,988.08
-124.81,206.18,988.69
-126.39,207.16,989.54
-131.76,210.45,990.4
-133.47,212.04,991.62
-134.69,213.62,993.93
-134.69,218.87,997.59
-135.05,223.75,999.55
-135.42,224.97,999.42
-137.49,227.9,998.94
-140.06,229.36,997.59
-141.28,231.31,996.37
-140.06,231.8,994.54
-138.59,233.02,993.45
-137.49,233.26,993.08
-137.98,232.78,991.62
-141.28,234.0,988.93
-143.84,234.48,987.47
-146.03,233.51,986.61
-148.6,233.51,986.37
-147.13,233.02,984.3
-143.47,229.85,980.88
-138.84,226.19,980.15
-133.71,225.7,981.86
-130.05,225.46,982.59
-128.95,224.48,983.08
-125.9,224.36,984.78
-124.68,223.87,984.66
-121.88,222.89,986.0
-118.34,222.04,987.1
-113.46,220.7,988.93
-107.24,218.26,989.91
-103.33,215.09,991.49
-102.48,211.3,991.62
-103.33,209.72,990.76
-107.85,206.18,990.27
-109.56,203.62,990.64
-111.63,201.18,992.96
-112.85,199.71,993.08
-113.58,197.15,992.96
-115.66,192.76,994.06
-120.41,189.34,996.25
-124.2,187.88,998.57
-125.17,186.78,999.3
-127.73,185.93,1001.38
-130.17,184.71,1001.62
-128.83,181.29,1001.38
-124.07,179.1,1001.99
-119.19,176.9,1002.6
-115.9,176.17,1003.94
-108.7,174.83,1006.01
-105.65,174.46,1006.87
-100.28,173.48,1008.09
-96.99,175.07,1009.43
-94.92,177.39,1009.92
-89.79,180.32,1009.55
-81.25,183.98,1010.16
-74.05,191.05,1011.99
-70.52,200.2,1012.6
-70.76,209.35,1010.77
-71.0,212.65,1009.79
-70.64,222.28,1009.67
-70.88,227.29,1008.57
-71.61,238.14,1004.43
-72.35,246.93,1000.03
-72.22,253.39,998.94
-71.0,256.81,998.57
-71.13,259.13,997.72
-71.49,263.28,996.25
-72.22,264.86,993.81
-73.08,265.84,993.93
-73.2,267.06,993.93
-71.0,269.01,990.76
-69.3,270.6,989.54
-64.29,272.18,987.35
-62.22,271.69,987.35
-62.22,272.3,986.49
-60.51,273.16,985.76
-59.17,274.13,981.98
-58.32,272.3,978.93
-58.56,268.64,981.86
-61.73,266.81,985.15
-64.78,265.96,985.76
-63.07,264.5,979.17
-61.73,263.28,979.9
-61.98,260.35,984.91
-64.42,258.4,986.49
-66.37,258.64,986.74
-70.52,258.76,984.3
-69.17,256.69,986.74
-67.47,255.1,990.64
-66.49,255.96,995.15
-65.39,257.54,995.76
-66.25,259.37,995.15
-66.61,258.15,994.79
-66.25,256.81,995.52
-65.27,257.42,997.72
-64.42,258.03,998.2
-61.85,259.74,996.62
-59.29,262.3,996.25
-60.63,260.35,997.23
-63.2,259.86,998.08
-67.34,263.15,997.96
-67.47,268.52,994.91
-58.07,267.79,993.93
-53.07,271.94,993.08
-55.14,278.28,992.47
-57.34,282.67,992.1
-58.56,285.36,993.45
-62.46,288.77,993.32
-62.46,292.8,991.25
-60.76,294.63,990.4
-56.85,296.09,992.59
-55.75,295.0,995.4
-57.71,296.34,992.59
-61.12,298.17,987.22
-62.22,297.56,984.17
-60.51,295.48,984.3
-57.1,295.73,982.1
-56.12,296.46,979.42
-54.78,296.46,975.02
-54.05,296.09,975.27
-51.0,296.22,977.22
-51.48,298.29,978.93
-53.07,299.14,976.37
-53.19,297.92,974.17
-51.36,296.22,975.02
-49.29,299.27,978.32
-47.46,300.0,976.49
-45.14,299.63,974.17
-42.21,300.0,971.73
-38.19,300.36,972.58
-36.84,300.12,974.78
-34.04,300.36,977.1
-30.26,299.75,975.88
-26.84,298.66,973.8
-25.38,298.29,974.29
-20.62,296.95,977.95
-16.71,293.41,978.68
-17.93,290.36,980.15
-20.98,290.12,980.88
-24.52,287.92,978.2
-27.21,284.02,978.68
-26.96,282.8,980.64
-22.57,278.28,981.0
-20.01,278.16,980.15
-21.11,277.31,975.27
-23.91,275.23,969.9
-23.06,272.55,973.44
-20.25,270.84,976.49
-17.2,270.11,977.46
-14.03,267.67,978.2
-11.22,264.86,979.9
-9.15,263.15,984.78
-8.3,262.18,986.61
-5.86,259.37,990.52
-5.98,257.66,991.62
-3.54,254.74,996.25
-1.71,252.54,999.67
-2.68,251.69,1000.4
-3.42,249.12,1005.4
-1.71,247.66,1007.72
-1.83,244.0,1008.94
-12.69,237.05,1007.23
-16.96,233.39,1007.11
-18.91,233.02,1002.11
-22.2,230.34,998.57
-22.08,229.12,999.18
-20.5,228.51,998.45
-20.13,229.12,998.08
-23.18,228.38,994.54
-26.35,230.34,995.03
-28.06,232.53,996.98
-27.82,232.17,996.01
-26.72,230.82,996.01
-27.94,230.34,995.76
-30.62,229.12,991.86
-33.18,225.7,987.22
-34.65,223.75,987.71
-37.33,219.6,989.66
-38.67,217.53,989.42
-40.63,212.89,989.18
-40.5,204.96,988.44
-40.26,202.52,989.05
-37.94,197.4,991.25
-37.58,192.88,992.96
-41.24,186.54,996.37
-44.53,183.0,999.55
-44.65,176.66,1003.08
-43.68,174.46,1005.04
-41.48,170.8,1009.55
-41.48,170.31,1012.84
-39.89,167.87,1016.38
-38.67,166.41,1016.5
-38.06,167.87,1015.28
-38.06,173.48,1017.97
-38.06,178.36,1020.41
-37.45,182.39,1023.58
-36.6,185.07,1024.31
-37.09,187.64,1021.87
-38.55,189.83,1019.07
-37.21,194.47,1019.19
-36.11,196.3,1018.46
-33.55,195.81,1020.16
-33.67,196.91,1020.41
-32.45,200.57,1019.31
-30.62,200.08,1017.48
-30.5,200.32,1016.14
-32.21,200.32,1014.19
-33.43,195.69,1012.72
-33.43,191.54,1009.18
-31.48,187.88,1002.84
-32.45,184.95,1000.64
-33.43,183.98,1000.03
-32.09,181.54,996.01
-30.5,179.83,994.91
-28.43,175.92,993.81
-28.3,172.75,992.23
-26.47,171.53,993.08
-26.6,171.9,994.54
-27.82,169.95,995.52
-26.96,167.38,994.79
-26.11,165.19,993.08
-26.35,162.5,992.84
-25.74,161.28,994.79
