X,Y,Z
94.06,-129.20,1020.65
91.26,-119.93,1020.41
84.06,-131.03,1011.87
86.01,-118.71,1019.19
85.89,-130.91,1016.26
76.49,-126.51,1010.16
88.08,-129.20,1020.29
89.43,-120.05,1024.80
77.35,-128.34,1011.62
86.38,-118.10,1021.75
74.54,-120.90,1010.40
90.28,-124.93,1023.46
73.08,-123.46,1009.31
89.91,-123.34,1023.95
79.06,-117.61,1016.63
84.42,-129.56,1017.97
75.40,-117.61,1014.55
85.64,-127.61,1021.14
72.22,-118.58,1012.60
74.66,-127.86,1012.23
81.50,-116.51,1021.87
70.03,-120.05,1010.89
86.38,-123.10,1024.31
69.05,-122.12,1009.79
85.64,-121.02,1024.80
74.05,-116.27,1016.63
80.76,-127.86,1020.16
70.03,-124.81,1010.40
81.13,-116.14,1022.48
68.20,-117.36,1011.87
82.96,-124.93,1025.29
77.35,-116.02,1023.70
73.08,-128.10,1015.77
75.27,-114.92,1020.16
65.88,-120.54,1010.28
83.94,-120.29,1024.92
66.37,-121.51,1009.43
83.20,-118.83,1025.04
66.86,-122.98,1010.40
81.86,-116.88,1024.80
67.71,-123.83,1010.77
80.52,-125.05,1022.12
66.73,-116.39,1014.55
68.08,-125.78,1014.06
77.96,-115.17,1025.04
70.52,-125.66,1013.21
82.84,-122.73,1023.82
65.76,-117.24,1010.28
83.33,-121.76,1025.17
65.15,-119.68,1011.75
83.08,-120.54,1026.26
65.64,-120.29,1010.04
83.08,-118.34,1025.29
71.13,-113.22,1016.99
78.69,-125.42,1020.41
82.23,-116.88,1025.29
67.83,-124.07,1011.26
80.76,-116.39,1024.80
69.17,-125.42,1012.60
82.11,-124.56,1023.34
66.25,-116.14,1012.48
83.33,-121.27,1024.31
66.49,-117.85,1010.65
83.94,-119.80,1025.78
66.98,-120.78,1010.77
78.45,-126.15,1018.46
71.98,-113.95,1014.67
68.81,-122.73,1009.06
82.59,-116.63,1023.34
69.54,-124.81,1011.87
81.98,-125.17,1022.97
66.61,-117.36,1013.70
82.59,-123.22,1025.17
66.25,-119.56,1011.01
83.94,-121.39,1024.31
78.32,-127.61,1018.33
82.72,-119.19,1024.31
68.08,-124.68,1011.38
80.64,-126.39,1021.87
67.83,-116.88,1013.45
70.76,-126.39,1012.72
78.08,-115.90,1021.63
73.69,-128.47,1015.77
75.40,-116.27,1020.29
66.98,-122.49,1010.89
84.42,-122.12,1024.68
67.83,-124.81,1010.65
71.25,-116.39,1012.97
70.76,-126.03,1008.45
81.98,-118.10,1020.53
68.81,-119.32,1011.38
83.33,-126.76,1024.43
76.74,-117.97,1021.87
74.91,-130.91,1015.89
72.96,-117.73,1017.24
78.20,-130.66,1018.33
68.44,-119.07,1013.94
79.30,-128.95,1022.24
64.42,-122.00,1012.84
79.91,-127.00,1024.80
71.61,-118.95,1020.41
72.10,-132.00,1018.21
78.45,-124.56,1025.53
63.07,-129.32,1011.01
75.88,-122.61,1024.92
64.66,-131.52,1012.11
