X_times,Y-amplitude
26.66,680.3563971486861
26.665,716.7492122023273
26.67,752.0769593364249
26.675,786.2429979429041
26.68,819.1474304934752
26.685,850.6874688608198
26.69,880.7578621947354
26.695,909.25139193254
26.7,936.059435874469
26.705,961.0725982046782
26.71,984.1813972147481
26.715,1005.2769986189699
26.72,1024.2519807220294
26.725,1041.0011186245883
26.73,1055.4221777184089
26.735,1067.4167109052942
26.74,1076.8908578665978
26.745,1083.7561469833297
26.75,1087.9303004173914
26.755,1089.3380404661427
26.76,1087.911891355417
26.765,1083.5929663761792
26.77,1076.331727026261
26.775,1066.0886995390592
26.78,1052.8351351661868
26.785,1036.5536035144164
26.79,1017.238512301713
26.795,994.8965509496181
26.8,969.5470583488958
26.805,941.222316195283
26.81,909.9677683601806
26.815,875.842164333261
26.82,838.9176218215931
26.825,799.2796012370627
26.83,757.0267839985161
26.835,712.270847801047
26.84,665.1361350750338
26.845,615.7592150035811
26.85,564.2883437060573
26.855,510.8828306315335
26.86,455.71232116394464
26.865,398.95600562472845
26.87,340.80176351860723
26.875,281.4452497464709
26.88,221.0889275220043
26.885,159.9410514621109
26.89,98.21460357598129
26.895,36.12618395481311
26.9,-26.105143167678985
26.905,-88.25904742470424
26.91,-150.1151714635006
26.915,-211.45440315766334
26.92,-272.06016608109826
26.925,-331.7197070856868
26.93,-390.2253558368075
26.935,-447.3757309736561
26.94,-502.9768715937932
26.945,-556.8432801353537
26.95,-608.7988714520146
26.955,-658.6778305360242
26.96,-706.325385948633
26.965,-751.5985065429194
26.97,-794.3665256632586
26.975,-834.5116909218311
26.98,-871.9296308878676
26.985,-906.5297248087479
26.99,-938.2353596573282
26.995,-966.9840612574916
27.0,-992.7274925658219
27.005,-1015.4313207551463
27.01,-1035.074963262742
27.015,-1051.6512292028776
27.02,-1065.165874991525
27.025,-1075.6370913169787
27.03,-1083.0949335273933
27.035,-1087.5807008301535
27.04,-1089.1462635875293
27.045,-1087.8533344288728
27.05,-1083.7726790534764
27.055,-1076.9832665176175
27.06,-1067.5713654027697
27.065,-1055.6295996091249
27.07,-1041.2559834158264
27.075,-1024.5529581782916
27.08,-1005.6264518196217
27.085,-984.5849774497382
27.09,-961.5387803844956
27.095,-936.5990355478499
27.1,-909.8770917189213
27.105,-881.483756755271
27.11,-851.5286192944028
27.115,-820.1194069217814
27.12,-787.3613868096569
27.125,-753.3568203011241
27.13,-718.2044859928684
27.135,-681.9992854997636
27.14,-644.8319422320689
27.145,-606.7887971322709
27.15,-567.9516980443598
27.155,-528.3979730884936
27.16,-488.2004746800922
27.165,-447.42768052265166
27.17,-406.1438408570967
27.175,-364.4091663603533
27.18,-322.280056659503
27.185,-279.8093736619946
27.19,-237.04676542850515
27.195,-194.03904463883364
27.2,-150.83062129117545
27.205,-107.46398336118064
27.21,-63.980213383460516
27.215,-20.419524928351834
27.22,23.178198151265015
27.225,66.77287475788096
27.23,110.32372235600124
27.235,153.78878035208982
27.24,197.12446070193903
27.245,240.2851222087071
27.25,283.2226646321123
27.255,325.88614127757984
27.26,368.221393268048
27.265,410.1707136841555
27.27,451.6725535760688
27.275,492.66128328041
27.28,533.0670210139725
27.285,572.8155367286763
27.29,611.8282337909329
27.295,650.0222056331731
27.3,687.3103605371921
27.305,723.6016062004462
27.31,758.8010870016844
27.315,792.8104703079158
27.32,825.5282824938782
27.325,856.8502990722142
27.33,886.6699951024392
27.335,914.8790611626579
27.34,941.3679868705913
27.345,966.0267091594523
27.35,988.7453174820607
27.355,1009.4148041239586
27.36,1027.927845880396
27.365,1044.179603911439
27.37,1058.0685313404936
27.375,1069.4971821737097
27.38,1078.3730190242875
27.385,1084.6092195795154
27.39,1088.1254819518074
27.395,1088.8488269900552
27.4,1086.714391974172
27.405,1081.6662060391047
27.41,1073.6579344660258
27.415,1062.653577591725
27.42,1048.6281108658059
27.425,1031.5680552843712
27.43,1011.4719713188499
27.435,988.3508734665002
27.44,962.2285655759962
27.445,933.1418983974618
27.45,901.1409501837956
27.455,866.2891290421293
27.46,828.663192983514
27.465,788.3531813131066
27.47,745.4622500873993
27.475,700.1064053705048
27.48,652.4141308358858
27.485,602.5259101920831
27.49,550.5936490436762
27.495,496.78000427588273
27.5,441.2576311903829
27.505,384.2083590668081
27.51,325.82230474332886
27.515,266.2969318616841
27.52,205.83606147171378
27.525,144.64883831783055
27.53,82.94865616240682
27.535,20.9520442753165
27.54,-41.12248426558045
27.545,-103.05562229985856
27.55,-164.62849413946682
27.555,-225.6239098514108
27.56,-285.8276344930307
27.565,-345.0296520254706
27.57,-403.0253993338051
27.575,-459.61694521267776
27.58,-514.6140928733062
27.585,-567.8353917211622
27.59,-619.1090528951679
27.595,-668.2737709096693
27.6,-715.1794586352497
27.605,-759.687903698048
27.61,-801.6733512500157
27.615,-841.0230121385133
27.62,-877.6374887377289
27.625,-911.4311053164016
27.63,-942.3321276808389
27.635,-970.2828589165408
27.64,-995.2396040547956
27.645,-1017.172504886197
27.65,-1036.0652546823064
27.655,-1051.9147090272652
27.66,-1064.7304117358424
27.665,-1074.534053475677
27.67,-1081.3588759309773
27.675,-1085.2490277975264
27.68,-1086.25887271932
27.685,-1084.452245450575
27.69,-1079.9016522886052
27.695,-1072.6874153341626
27.7,-1062.8967664400427
27.705,-1050.62290394974
27.71,-1035.9640313229281
27.715,-1019.0223997223095
27.72,-999.9033757375684
27.725,-978.7145508855307
27.73,-955.5649026385837
27.735,-930.5640094487778
27.74,-903.8213165323672
27.745,-875.4454465134066
27.75,-845.543549986366
27.755,-814.2206951742357
27.76,-781.5793016531239
27.765,-747.7186285764221
27.77,-712.7343311167373
27.775,-676.7180988295071
27.78,-639.7573861845789
27.785,-601.9352394411003
27.79,-563.3302169081423
27.795,-524.0163932697955
27.8,-484.06343467649356
27.805,-443.53673064477556
27.81,-402.4975714017687
27.815,-361.0033641560456
27.82,-319.10788727243647
27.825,-276.86158571368253
27.83,-234.31191298550195
27.835,-191.50372359675765
27.84,-148.47971607067097
27.845,-105.28092092602368
27.85,-61.94722236103157
27.855,-18.51789823140539
27.86,24.9678385027897
27.865,68.47031200027953
27.87,111.94888033139165
27.875,155.3614622378614
27.88,198.66409407361186
27.885,241.81051371391567
27.89,284.75176750734647
27.895,327.43583850036225
27.9,369.80729839969086
27.905,411.8069905990917
27.91,453.3717555007353
27.915,494.43421105890354
27.92,534.9226003782629
27.925,574.7607145637737
27.93,613.8678938314849
27.935,652.1591045218073
27.94,689.5450855143797
27.945,725.9325557239962
27.95,761.2244752520804
27.955,795.320355875393
27.96,828.1166207099608
27.965,859.5070166491656
27.97,889.3830851816222
27.975,917.6346966633869
27.98,944.1506501683109
27.985,968.8193365053248
27.99,991.5294570576792
27.995,1012.1707870477857
28.0,1030.6349697076353
28.005,1046.8163281006023
28.01,1060.6126837805082
28.015,1071.926175264785
28.02,1080.66407316175
28.025,1086.7395914006183
28.03,1090.072694516101
28.035,1090.5908992162942
28.04,1088.2300650778463
28.045,1082.93516524953
28.05,1074.6610247743772
28.055,1063.3730125478746
28.06,1049.0476734233043
28.065,1031.6732893903836
28.07,1011.2503624427994
28.075,987.7920157070838
28.08,961.3243125556324
28.085,931.8864949865044
28.09,899.531142249262
28.095,864.3242488501777
28.1,826.3452185081474
28.105,785.686768397962
28.11,742.4547370413416
28.115,696.7677900340999
28.12,648.7570203829911
28.125,598.5654439619657
28.13,546.3473946300608
28.135,492.26782706058316
28.14,436.5015376358701
28.145,379.2323144674321
28.15,320.6520267880645
28.155,260.9596622022681
28.16,200.36031838374387
28.165,139.06415434504706
28.17,77.28530522702395
28.175,15.240763040118216
28.18,-46.85077601964538
28.185,-108.7700978517394
28.19,-170.29868872501498
28.195,-231.2199791970971
28.2,-291.3206006933997
28.205,-350.391635157889
28.21,-408.2298336782298
28.215,-464.63877914840435
28.22,-519.429971458102
28.225,-572.4238206860923
28.23,-623.4505424472742
28.235,-672.3509574966193
28.24,-718.9772028352869
28.245,-763.1933627262583
28.25,-804.8760252022049
28.255,-843.9147639277188
28.26,-880.2125385534345
28.265,-913.6860011660618
28.27,-944.2656939986505
28.275,-971.8961252723408
28.28,-996.5357157122301
28.285,-1018.1566164921057
28.29,-1036.7444079154411
28.295,-1052.2976947765783
28.3,-1064.8276174282403
28.305,-1074.3572965411363
28.31,-1080.9212250029084
28.315,-1084.5646139677638
28.32,-1085.3426938378425
28.325,-1083.3199669090927
28.33,-1078.5694078184379
28.335,-1071.1716110307773
28.34,-1061.2138905614088
28.345,-1048.7893441917483
28.35,-1033.9959004801533
28.355,-1016.9353701109115
28.36,-997.7125226157607
28.365,-976.4342053484787
28.37,-953.208514958716
28.375,-928.1440243840492
28.38,-901.3490625361411
28.385,-872.931040894267
28.39,-842.9958218026259
28.395,-811.6471270259606
28.4,-778.9859906854275
28.405,-745.1102661468426
28.41,-710.1141999358065
28.415,-674.0880861162979
28.42,-637.1180115240647
28.425,-599.2856965006121
28.43,-560.6684287926346
28.435,-521.3390818574828
28.44,-481.3662045796176
28.445,-440.81416836076835
28.45,-399.74335974987895
28.455,-358.21041134236657
28.46,-316.268469083863
28.465,-273.96749862821315
28.47,-231.35463558120188
28.475,-188.47458362554673
28.48,-145.37006090259618
28.485,-102.0822896368741
28.49,-58.65151834681457
28.495,-15.11756169528541
28.5,28.479658683706525
28.505,72.09958773190253
28.51,115.70053633675032
28.515,159.23921266697334
28.52,202.67028641050123
28.525,245.94598317597277
28.53,289.01570519533334
28.535,331.8256761721474
28.54,374.31861200911015
28.545,416.43342385997244
28.55,458.1049639236549
28.555,499.26382634457747
28.56,539.8362148350174
28.565,579.7438853401046
28.57,618.9041671157049
28.575,657.2300602984153
28.58,694.6304037998033
28.585,731.010105273358
28.59,766.2704254496666
28.595,800.3093119206233
28.6,833.0217814159788
28.605,864.3003533731329
28.61,894.0355397969905
28.615,922.1163961938262
28.62,948.4311357590765
28.625,972.8678047406415
28.63,995.315012092747
28.635,1015.6627024163348
28.64,1033.8029588120517
28.645,1049.6308221967133
28.65,1063.0451157530108
28.655,1073.9492667715913
28.66,1082.2521219820542
28.665,1087.8687552304575
28.67,1090.721267149957
28.675,1090.7395750929697
28.68,1087.8621885274029
28.685,1082.0369613519624
28.69,1073.2218093768615
28.695,1061.3853795245786
28.7,1046.5076575732037
28.705,1028.5805034033601
28.71,1007.6081061764247
28.715,983.6073557509254
28.72,956.6081298911179
28.725,926.6534986149068
28.73,893.7998470188585
28.735,858.116916342176
28.74,819.6877606454918
28.745,778.6086142877341
28.75,734.988664312668
28.755,688.9497224823559
28.76,640.6257940239863
28.765,590.1625436469012
28.77,537.7166632561901
28.775,483.45514928127636
28.78,427.5544999885559
28.785,370.19984410515826
28.79,311.58401153753215
28.795,251.9065554136031
28.8,191.37273286094458
28.805,130.19245039950562
28.81,68.57917844701953
28.815,6.748837638426462
28.82,-55.08134245773159
28.825,-116.69399274779408
28.83,-177.87280117895278
28.835,-238.4037309726124
28.84,-298.07624850105265
28.845,-356.6845421368522
28.85,-414.02870869711074
28.855,-469.9158829525677
28.86,-524.1612887626808
28.865,-576.5891971433165
28.87,-627.0337851771131
28.875,-675.3398977440006
28.88,-721.3637194426634
28.885,-764.9733655546412
28.89,-806.0493983846482
28.895,-844.4852698039646
28.9,-880.187684161591
28.905,-913.0768700838779
28.91,-943.086746974759
28.915,-970.1649733611591
28.92,-994.2728695141401
28.925,-1015.3852147038826
28.93,-1033.489927898229
28.935,-1048.587647458704
28.94,-1060.6912287496552
28.945,-1069.8251778953504
28.95,-1076.0250356987226
28.955,-1079.3367194654923
28.96,-1079.8158242026159
28.965,-1077.5268803614324
28.97,-1072.5425643058184
28.975,-1064.9428603528984
28.98,-1054.8141788328596
28.985,-1042.2484414878159
28.99,-1027.342151593585
28.995,-1010.1954696415362
29.0,-990.9113152483536
29.005,-969.5945121731709
29.01,-946.3509869679306
29.015,-921.2870246723128
29.02,-894.5085790264884
29.025,-866.1206314160156
29.03,-836.2265929164525
29.035,-804.9277471334293
29.04,-772.3227368204952
29.045,-738.5071026673705
29.05,-703.5728863625172
29.055,-667.6083107941985
29.06,-630.6975476872485
29.065,-592.9205776495734
29.07,-554.3531408698564
29.075,-515.0667703022939
29.08,-475.128894746077
29.085,-434.60299785592167
29.09,-393.5488209558671
29.095,-352.0226017905866
29.1,-310.07734661948035
29.105,-267.76313766768936
29.11,-225.12748043384096
29.115,-182.21569493774047
29.12,-139.0713517816184
29.125,-95.7367487949289
29.13,-52.25341847236396
29.135,-8.662651990766836
29.14,34.99397642384874
29.145,78.67410005969073
29.15,122.33407692064944
29.155,165.9285401628478
29.16,209.40998316507677
29.165,252.72837676764627
29.17,295.83081475635566
29.175,338.66118499764616
29.18,381.15986721489884
29.185,423.2634629634183
29.19,464.9045673908271
29.195,506.01159456009964
29.2,546.5086677267827
29.205,586.3155830379648
29.21,625.3478504411145
29.215,663.51681039612
29.22,700.7298206307803
29.225,736.8905048184243
29.23,771.8990552437044
29.235,805.6525839817771
29.24,838.0455208816239
29.245,868.9700603911713
29.25,898.3166616364244
29.255,925.9746062584076
29.26,951.8326162423552
29.265,975.7795300035698
29.27,997.7050303738645
29.275,1017.5004140475587
29.28,1035.059389535144
29.285,1050.2788903130945
29.29,1063.059891639518
29.295,1073.3082228278518
29.3,1080.9353705155547
29.305,1085.8592713384812
29.31,1088.0050934846179
29.315,1087.3060055729238
29.32,1083.703928566807
29.325,1077.1502629029342
29.33,1067.6065798555328
29.335,1055.0452643318417
29.34,1039.4500962844515
29.345,1020.8167597182677
29.35,999.1532714329138
29.355,974.4803253700286
29.36,946.8315517373329
29.365,916.2536921122883
29.37,882.8066920622866
29.375,846.563711588247
29.38,807.6110515593315
29.385,766.04799219493
29.39,721.9865384759322
29.395,675.5510677382024
29.4,626.8778766993846
29.405,576.114628356814
29.41,523.4197028853723
29.415,468.9614601589299
29.42,412.9174241424535
29.425,355.4734006312301
29.43,296.822539545176
29.435,237.16435162792828
29.44,176.70368765559112
29.445,115.64968666627954
29.45,54.214698173046216
29.455,-7.3868187180166585
29.46,-68.93941877217641
29.465,-130.22781758120976
29.47,-191.03806174306996
29.475,-251.158717746948
29.48,-310.3820686720638
29.485,-368.5053011567173
29.49,-425.33166019963403
29.495,-480.6715478835257
29.5,-534.3435448424387
29.505,-586.1753397413639
29.51,-636.0045604733674
29.515,-683.6795088405772
29.52,-729.0598060225503
29.525,-772.0169578704804
29.53,-812.4348468392889
29.535,-850.2101520922522
29.54,-885.2526927208254
29.545,-917.48568323571
29.55,-946.8458874372122
29.555,-973.2836576602168
29.56,-996.7628512589906
29.565,-1017.2606238528384
29.57,-1034.7671072338462
29.575,-1049.284986713976
29.58,-1060.8289963453585
29.585,-1069.4253501449277
29.59,-1075.1111235961357
29.595,-1077.9335936820346
29.6,-1077.9495394916655
29.605,-1075.2245009868532
29.61,-1069.8319921957848
29.615,-1061.852667367216
29.62,-1051.3734438794445
29.625,-1038.4865924089718
29.63,-1023.2888109987169
29.635,-1005.8803034019018
29.64,-986.363882319808
29.645,-964.8441147903741
29.65,-941.4265209584981
29.655,-916.2168304816958
29.66,-889.3202947967592
29.665,-860.84104992627
29.67,-830.8815242575365
29.675,-799.5418886625231
29.68,-766.9195513467071
29.685,-733.1087051600664
29.69,-698.1999389625323
29.695,-662.2799257045147
29.7,-625.4311976923555
29.705,-587.7320145257072
29.71,-549.2563226714178
29.715,-510.0737992440663
29.72,-470.2499679233227
29.725,-429.846373174591
29.73,-388.92080031318346
29.735,-347.5275328242397
29.74,-305.7176434224666
29.745,-263.53931998978857
29.75,-221.03823027740913
29.755,-178.2579292312055
29.76,-135.2403099807225
29.765,-92.02609469823955
29.77,-48.655356040883404
29.775,-5.16805531953032
29.78,38.395418777319804
29.785,81.99372649769936
29.79,125.58408073775458
29.795,169.12178560990324
29.8,212.559812137129
29.805,255.8484092654858
29.81,298.9347465405346
29.815,341.76258567074285
29.82,384.27198140972774
29.825,426.3990165656768
29.83,468.07558000729296
29.835,509.22919895798066
29.84,549.7829368420012
29.845,589.6553653951602
29.85,628.7606153499916
29.855,667.008504912114
29.86,704.3047407809319
29.865,740.5511838073777
29.87,775.6461711756657
29.875,809.4848890908061
29.88,841.9597934768346
29.885,872.9610798716515
29.89,902.3772062113989
29.895,930.095472590033
29.9,956.0026601888922
29.905,979.9857279324751
29.91,1001.93256097781
29.915,1021.7327610121384
29.92,1039.278465573998
29.925,1054.4651828903839
29.93,1067.1926301460066
29.935,1077.3655661772746
29.94,1084.894613258601
29.945,1089.6970656410444
29.95,1091.697683838639
29.955,1090.829472978772
29.96,1087.0344411179017
29.965,1080.2643300931393
29.97,1070.4813083465106
29.975,1057.658613201876
29.98,1041.7811298287065
29.985,1022.8458956536078
29.99,1000.8625219272658
29.995,975.8535277887406
30.0,947.8545855457165
30.005,916.9146781569054
30.01,883.096170566847
30.015,846.4747956318714
30.02,807.1395534564944
30.025,765.1925209261802
30.03,720.7485669808069
30.035,673.9349693617411
30.04,624.8909303317265
30.045,573.7669918501822
30.05,520.724354270723
30.055,465.9341061579945
30.06,409.57637563222085
30.065,351.83941518068116
30.07,292.91863193843324
30.075,233.0155743398091
30.08,172.33688439632166
30.085,111.09322318124968
30.09,49.49817533565811
30.095,-12.232863917851756
30.1,-73.88381849975816
30.105,-135.23907895052332
30.11,-196.0846678469449
30.115,-256.20941938511805
30.12,-315.4061631554869
30.125,-373.47289548969684
30.13,-430.2139167037415
30.135,-485.44091079743504
30.14,-538.9739465545808
30.145,-590.6423851461128
30.15,-640.285687646935
30.155,-687.7541240080645
30.16,-732.9093907982848
30.165,-775.6251470950708
30.17,-815.7874760194104
30.175,-853.2952743944473
30.18,-888.0605665249748
30.185,-920.0087322265238
30.19,-949.078635920031
30.195,-975.2226441025198
30.2,-998.4065229588931
30.205,-1018.6092152258556
30.21,-1035.8225036847712
30.215,-1050.0505756313771
30.22,-1061.309506577992
30.225,-1069.6266814632224
30.23,-1075.0401680898285
30.235,-1077.5980516908821
30.24,-1077.3577333261553
30.245,-1074.385190155164
30.25,-1068.75419393773
30.255,-1060.5454859297872
30.26,-1049.8459112032858
30.265,-1036.7475219034206
30.27,-1021.3466651084949
30.275,-1003.7430749460615
30.28,-984.0389892663396
30.285,-962.338308244919
30.29,-938.745806591933
30.295,-913.3664042127203
30.3,-886.3044940706717
30.305,-857.6633222020284
30.31,-827.5444142070671
30.315,-796.0470450760571
30.32,-763.2677539251956
30.325,-729.2999104586742
30.33,-694.2333439600533
30.335,-658.1540470011033
30.34,-621.1439642668199
30.345,-583.2808722715337
30.35,-544.638349430623
30.355,-505.2858295692095
30.36,-465.2887271273524
30.365,-424.70862024663836
30.37,-383.6034789547217
30.375,-342.02792926318176
30.38,-300.0335489434627
30.385,-257.66919547209454
30.39,-214.98136963978396
30.395,-172.0146186626221
30.4,-128.81198020382453
30.405,-85.41546418228276
30.41,-41.866563885360094
30.415,1.7932167324160395
30.42,45.52183525325521
30.425,89.27619799016071
30.43,133.01167481150333
30.435,176.68164960574708
30.44,220.2371092778326
30.445,263.6262699498574
30.45,306.79423688519915
30.455,349.68269516022536
30.46,392.22963100183654
30.465,434.3690879163096
30.47,476.030965798914
30.475,517.140873798382
30.48,557.6200479632939
30.485,597.3853424649058
30.49,636.3492990367948
30.495,674.4202942703475
30.5,711.5027598466237
30.505,747.4974678708342
30.51,782.3018729314488
30.515,815.8105042768398
30.52,847.9154048155525
30.525,878.5066173054826
30.53,907.4727207857082
30.535,934.7014210166506
30.54,960.0801971504811
30.545,983.4970034958342
30.55,1004.8410209474449
30.555,1024.0034485168455
30.56,1040.8783224801996
30.565,1055.363349657302
30.57,1067.3607424414613
30.575,1076.7780460260058
30.58,1083.528951851558
30.585,1087.5340943796136
30.59,1088.7218298803102
30.595,1087.0289955777434
30.6,1082.4016454090156
30.605,1074.795755553816
30.61,1064.1778898341058
30.615,1050.5258130339614
30.62,1033.8290397139185
30.625,1014.0893073282389
30.63,991.3209651457565
30.635,965.5512739850097
30.64,936.820615205123
30.645,905.182609883475
30.65,870.7041501012046
30.655,833.4653436772709
30.66,793.5593720115945
30.665,751.0922587529087
30.67,706.1825456932822
30.675,658.9608722801893
30.68,609.5694566385852
30.685,558.1614787230752
30.69,504.90036963018815
30.695,449.9590145992651
30.7,393.51888017726395
30.705,335.7690778191344
30.71,276.9053765607822
30.715,217.1291765295689
30.72,156.64645348905543
30.725,95.66668284840011
30.73,34.401749570837225
30.735,-26.93515223753743
30.74,-88.13062938357594
30.745,-148.97221076184056
30.75,-209.24948064714843
30.755,-268.75522142137163
30.76,-327.28655700296673
30.765,-384.6460815905445
30.77,-440.64295309308875
30.775,-495.0939285383039
30.78,-547.8243207632679
30.785,-598.6688615233245
30.79,-647.4724642766363
30.795,-694.0908880328567
30.8,-738.3913095977946
30.805,-780.2528138909198
30.81,-819.566810434267
30.815,-856.2373793416201
30.82,-890.1815437536336
30.825,-921.3294597010402
30.83,-949.6245107850465
30.835,-975.0232951652418
30.84,-997.4954964028161
30.845,-1017.0236367569458
30.85,-1033.6027196788493
30.855,-1047.239775316257
30.86,-1057.9533270483798
30.865,-1065.772797500885
30.87,-1070.737869312451
30.875,-1072.8978103242307
30.88,-1072.3107666733592
30.885,-1069.0430224160668
30.89,-1063.1682222545974
30.895,-1054.766555342928
30.9,-1043.9239026464606
30.905,-1030.730956604351
30.91,-1015.282327980688
30.915,-997.6756589554723
30.92,-978.0107624691808
30.925,-956.3888052662778
30.93,-932.9115466755987
30.935,-907.6806384457346
30.94,-880.7969847501445
30.945,-852.3601573665774
30.95,-822.4678599813972
30.955,-791.2154376784754
30.96,-758.695432098849
30.965,-724.9971879310278
30.97,-690.206520549984
30.975,-654.4054563623024
30.98,-617.6720560570917
30.985,-580.0803267218132
30.99,-541.7002227063678
30.995,-502.5977287748756
31.0,-462.8350141126495
31.005,-422.4706433855879
31.01,-381.55983171136666
31.015,-340.1547336574509
31.02,-298.3047611339907
31.025,-256.0569298210644
31.03,-213.4562370628206
31.035,-170.54607494075734
31.04,-127.36868025004249
31.045,-83.96561889080452
31.05,-40.378296938462846
31.055,3.351514098183292
31.06,47.18115318564637
31.065,91.06656235963698
31.07,134.9618090061547
31.075,178.81864640758667
31.08,222.5861160339544
31.085,266.2101906552397
31.09,309.63345484231706
31.095,352.7948195050559
31.1,395.6292696564565
31.105,438.0676486297054
31.11,480.03648609223376
31.115,521.4578800242048
31.12,562.2494434277826
31.125,602.3243246585952
31.13,641.5913063926226
31.135,679.9549833635378
31.14,717.3160143755583
31.145,753.5714409183399
31.15,788.6150637808599
31.155,822.3378704522871
31.16,854.6285091571826
31.165,885.3738089727881
31.17,914.4593483076535
31.175,941.770075023824
31.18,967.1909802876801
31.185,990.6078251832689
31.19,1011.9079150131089
31.195,1030.9809120805749
31.2,1047.719674640714
31.205,1062.0211083836066
31.21,1073.787017574852
31.215,1082.9249455569425
31.22,1089.3489978349173
31.225,1092.9806441958656
31.23,1093.7494981815541
31.235,1091.594072225073
31.24,1086.4625049800286
31.245,1078.3132544864925
31.25,1067.115747840209
31.255,1052.8509759025628
31.26,1035.5120208922012
31.265,1015.1045056377533
31.27,991.6469557000203
31.275,965.1710689572153
31.28,935.7218907433033
31.285,903.3578953586114
31.29,868.1509761101582
31.295,830.1863458225376
31.3,789.5623483623723
31.305,746.3901799048401
31.31,700.793517305816
31.315,652.9080507185923
31.32,602.8809187912327
31.325,550.870047214557
31.33,497.0433946159139
31.335,441.57811328085984
31.34,384.659635295256
31.345,326.4806967683778
31.35,267.2403134458197
31.355,207.14272036480247
31.36,146.39628673917355
31.365,85.21241546645632
31.37,23.80443450703083
31.375,-37.61351549597647
31.38,-98.82759638023408
31.385,-159.62539192405097
31.39,-219.79703300908352
31.395,-279.13632654524116
31.4,-337.44188038646166
31.405,-394.5182098492189
31.41,-450.176806062269
31.415,-504.2371440066655
31.42,-556.5276097660123
31.425,-606.886332028146
31.43,-655.1619108269776
31.435,-701.2140446535437
31.44,-744.9140631892217
31.445,-786.1453755612392
31.45,-824.8038427971557
31.455,-860.7980787084615
31.46,-894.049677256615
31.465,-924.4933585193888
31.47,-952.0770216086087
31.475,-976.7616926470586
31.48,-998.521359554307
31.485,-1017.342692094207
31.49,-1033.2246536141
31.495,-1046.1780180123576
31.5,-1056.2248098805942
31.505,-1063.397686482204
31.51,-1067.7392773325212
31.515,-1069.3014917369387
31.52,-1068.1447984810643
31.525,-1064.3374768415463
31.53,-1057.9548356907744
31.535,-1049.0783984301643
31.54,-1037.795055570173
31.545,-1024.1961927770815
31.55,-1008.376808296475
31.555,-990.4346380087268
31.56,-970.4693076802705
31.565,-948.5815298109585
31.57,-924.8723574134285
31.575,-899.4425005193899
31.58,-872.3917049723335
31.585,-843.8181887333242
31.59,-813.8181295252197
31.595,-782.4851993709844
31.6,-749.9101457095958
31.605,-716.1804238294247
31.61,-681.379889626457
31.615,-645.5885637364099
31.62,-608.8824771316555
31.625,-571.3336044106605
31.63,-533.0098851783454
31.635,-493.9753276186593
31.64,-454.2901832220838
31.645,-414.0111789281199
31.65,-373.1917932074318
31.655,-331.88256552433825
31.66,-290.13143319622475
31.665,-247.98409447321478
31.67,-205.48440018295122
31.675,-162.67477741529495
31.68,-119.59668711165524
31.685,-76.29111351687261
31.69,-32.79907834991496
31.695,10.837832254428905
31.7,54.57694306405131
31.705,98.37398284821249
31.71,142.1826085913923
31.715,185.9539699610437
31.72,229.6363181166065
31.725,273.17465839163526
31.73,316.5104435681594
31.735,359.5813041746157
31.74,402.32081445071515
31.745,444.65829645749346
31.75,486.518668894254
31.755,527.8223501480799
31.76,568.4852259781475
31.765,608.4186906945623
31.77,647.5297670960549
31.775,685.7213056968258
31.78,722.8922590999136
31.785,758.9380239726089
31.79,793.7508418150369
31.795,827.2202507662442
31.8,859.2335835152029
31.805,889.6765099232099
31.81,918.4336259330022
31.815,945.3890916318919
31.82,970.4273204769826
31.825,993.4337189250796
31.83,1014.2954717732864
31.835,1032.9023644151462
31.84,1049.1476299913088
31.845,1062.9288078500535
31.85,1074.1486001978599
31.855,1082.7157161466062
31.86,1088.5456957641961
31.865,1091.5617100215413
31.87,1091.6953346250673
31.875,1088.8872960420194
31.88,1083.0881865672945
31.885,1074.2591426188974
31.89,1062.3724775404057
31.895,1047.412257975002
31.9,1029.3748119735485
31.905,1008.2691576671037
31.91,984.1173435063104
31.915,956.9546943012954
31.92,926.82996080434
31.925,893.8053734888455
31.93,857.9566028075236
31.935,819.3726282947495
31.94,778.1555176917706
31.945,734.4201155363112
31.95,688.293639235125
31.955,639.9151802426818
31.96,589.4351089258005
31.965,537.0143838854248
31.97,482.82376956757537
31.975,427.0429694650311
31.98,369.85968547817794
31.985,311.46861636734303
31.99,252.07040922463855
31.995,191.87057752648357
32.0,131.07839799918054
32.005,69.90579667932512
32.01,8.566232194204629
32.015,-52.726418893221236
32.02,-113.75897354893726
32.025,-174.32005223879398
32.03,-234.20118933044014
32.035,-293.1979428094166
32.04,-351.11099658279016
32.045,-407.74724210491036
32.05,-462.92082058043496
32.055,-516.4541043668258
32.06,-568.1785974789155
32.065,-617.9357402243245
32.07,-665.5776106673053
32.075,-710.9675236906542
32.08,-753.980534701653
32.085,-794.5038579814326
32.09,-832.4372088061074
32.095,-867.6930743076723
32.1,-900.1969119963992
32.105,-929.8872688578239
32.11,-956.7158098989217
32.115,-980.6472443697534
32.12,-1001.6591411014182
32.125,-1019.7416307707215
32.13,-1034.897000726213
32.135,-1047.1391951893652
32.14,-1056.4932383437983
32.145,-1062.9945989683235
32.15,-1066.6885128087285
32.155,-1067.629273789175
32.16,-1065.8794991111708
32.165,-1061.5093681446097
32.17,-1054.5958323161458
32.175,-1045.2217937582525
32.18,-1033.4752541747316
32.185,-1019.4484411239897
32.19,-1003.2369249791209
